dbo	sp_ObtenerOrdenesDetalladasLocal	1	0	0	0	0	0	auth
dbo	sp_ObtenerOrdenTrabajo_X_FechaRegistro	1	0	0	0	0	0	customer
dbo	sp_ObtenerOrdenTrabajo_X_Id_Venta	1	0	0	0	0	1	order
dbo	sp_ObtenerOrdenTrabajo_X_Numero	1	0	0	0	0	0	auth
dbo	sp_ObtenerPasswordEncriptado	1	0	0	0	0	0	auth
dbo	sp_ObtenerPedidoHerramientas	1	0	0	0	0	0	order
dbo	sp_ObtenerPedidoHerramientas_X_ID	1	0	0	0	0	0	auth
dbo	sp_ObtenerPedidoVendedor	1	0	0	0	0	0	order
dbo	sp_ObtenerPedidoVendedor_X_ID	1	0	0	0	0	0	auth
dbo	sp_ObtenerProductoAgrupado	1	1	0	0	0	0	inventory
dbo	sp_ObtenerProductoLocal	1	0	0	0	0	0	inventory
dbo	sp_ObtenerPromedioUsoMateriales	1	0	0	0	0	0	inventory
dbo	sp_ObtenerSaldoAlmacen_y_SaldoRetiro_X_Fecha	1	1	0	0	0	0	inventory
dbo	sp_ObtenerSaldoCodigoCuadre	1	1	1	0	0	1	inventory
dbo	sp_ObtenerSaldoCuadre	1	0	0	0	0	0	inventory
dbo	sp_ObtenerSaldoPedido	1	1	1	1	0	1	inventory
dbo	sp_ObtenerSalidaAlmacenBol	1	0	0	0	0	0	auth
dbo	sp_ObtenerSobrante	1	1	1	1	0	1	inventory
dbo	sp_ObtenerTipoGrupo	1	1	0	0	0	0	general
dbo	sp_ObtenerTipoMaterial	1	0	0	0	0	0	general
dbo	sp_ObtenerVenta	1	0	0	0	0	0	order
dbo	sp_ObtenerVentaXID	1	0	0	0	0	0	auth
dbo	sp_Producto_Treeview	1	0	0	0	0	0	inventory
dbo	sp_renamediagram	1	0	1	0	0	1	general
dbo	sp_TraerCierreAlmacen	1	0	0	0	0	0	auth
dbo	sp_TraerCierreAlmacen_xID	1	0	0	0	0	0	auth
dbo	sp_TraerCierreAlmacen_xRangoFecha	1	0	0	0	0	0	auth
dbo	sp_TraerCierreAlmacenHerramientas	1	0	0	0	0	0	auth
dbo	sp_TraerCierreAlmacenPRPD	1	0	0	0	0	0	auth
dbo	sp_TraerCierreAlmacenPRPD_xId	1	0	0	0	0	0	auth
dbo	sp_TraerCodigoCierreAlmacen	1	0	0	0	0	0	inventory
dbo	sp_TraerCodigoCierreAlmacenHerramientas	1	0	0	0	0	0	inventory
dbo	sp_TraerCuadre	1	0	0	0	0	0	auth
dbo	sp_TraerEntregasVendedorCierreAlmacen	1	0	0	0	0	0	inventory
dbo	sp_TraerIngresosAlmacenCierreAlmacen	1	0	0	0	0	0	inventory
dbo	sp_TraerIngresosDiaHoy	1	0	0	0	0	0	general
dbo	sp_TraerIngresosHerramientasDiaHoy	1	0	0	0	0	0	general
dbo	sp_TraerRutasNoCuadradas	1	0	0	0	0	0	inventory
dbo	sp_TraerSaldoCierreAlmacen	1	0	0	0	0	0	inventory
dbo	sp_TraerSaldoHerramientasVendedor	1	0	0	0	0	0	inventory
dbo	sp_TraerSaldoTarjetasRuta	1	0	0	0	0	0	inventory
dbo	sp_TraerSucursal	1	0	0	0	0	0	general
dbo	sp_TraerTodasLasRuta	1	0	0	0	0	0	general
dbo	sp_TraerTodasLasRutaPDevolucion	1	0	0	0	0	0	general
dbo	sp_TraerTodasVenta	1	0	0	0	0	0	order
dbo	sp_TraerTodosAlmacenEntregadoOtrosHoy	1	0	0	0	0	0	inventory
dbo	sp_TraerTodosAlmacenEntregadosHoy	1	0	0	0	0	0	inventory
dbo	sp_TraerTodosAlmacenEntregadosRangoFechas	1	0	0	0	0	0	inventory
dbo	sp_TraerTodosIngresos_RangoFecha	1	0	0	0	0	0	auth
dbo	sp_TraerTodosIngresos_RangoFecha_E18	1	0	0	0	0	0	auth
dbo	sp_TraerTodosIngresosMET_RangoFecha	1	0	0	0	0	0	auth
dbo	sp_TraerTodosLosCuadres	1	0	0	0	0	0	general
dbo	sp_TraerTodosLosCuadres_RangoFecha	1	0	0	0	0	0	general
dbo	sp_TraerTodosLosProductosMascara	1	0	0	0	0	0	inventory
dbo	sp_TraerTodosLosProductosMascaraHerramientas	1	0	0	0	0	0	inventory
